"id","source","pmcid","title","journalTitle","issue","journalVolume","pubYear","pageInfo","pubType","isOpenAccess","inEPMC","inPMC","hasPDF","hasBook","hasSuppl","citedByCount","hasReferences","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","firstIndexDate","firstPublicationDate","journalIssn","doi","authorString","pmid","pmcid_","rt_all_pmid","rt_all_pmcid_pmc","rt_all_pmcid_uid","rt_all_doi","rt_all_filename","rt_all_journal","rt_all_publisher","rt_all_affiliation_institution","rt_all_affiliation_country","rt_all_year_epub","rt_all_year_ppub","rt_all_is_coi_pred","rt_all_coi_text","rt_all_is_coi_pmc_fn","rt_all_is_coi_pmc_title","rt_all_is_relevant_coi","rt_all_is_relevant_coi_hi","rt_all_is_relevant_coi_lo","rt_all_is_explicit_coi","rt_all_coi_1","rt_all_coi_2","rt_all_coi_disclosure_1","rt_all_commercial_1","rt_all_benefit_1","rt_all_consultant_1","rt_all_grants_1","rt_all_brief_1","rt_all_fees_1","rt_all_consults_1","rt_all_connect_1","rt_all_connect_2","rt_all_commercial_ack_1","rt_all_rights_1","rt_all_founder_1","rt_all_advisor_1","rt_all_paid_1","rt_all_board_1","rt_all_no_coi_1","rt_all_no_funder_role_1","rt_all_is_fund_pred","rt_all_fund_text","rt_all_fund_pmc_institute","rt_all_fund_pmc_source","rt_all_fund_pmc_anysource","rt_all_is_fund_pmc_group","rt_all_is_fund_pmc_title","rt_all_is_fund_pmc_anysource","rt_all_is_relevant_fund","rt_all_is_explicit_fund","rt_all_support_1","rt_all_support_3","rt_all_support_4","rt_all_support_5","rt_all_support_6","rt_all_support_7","rt_all_support_8","rt_all_support_9","rt_all_support_10","rt_all_developed_1","rt_all_received_1","rt_all_received_2","rt_all_recipient_1","rt_all_authors_1","rt_all_authors_2","rt_all_thank_1","rt_all_thank_2","rt_all_fund_1","rt_all_fund_2","rt_all_fund_3","rt_all_supported_1","rt_all_financial_1","rt_all_financial_2","rt_all_financial_3","rt_all_grant_1","rt_all_french_1","rt_all_common_1","rt_all_common_2","rt_all_common_3","rt_all_common_4","rt_all_common_5","rt_all_acknow_1","rt_all_disclosure_1","rt_all_disclosure_2","rt_all_fund_ack","rt_all_project_ack","rt_all_is_register_pred","rt_all_register_text","rt_all_type","rt_all_is_research","rt_all_is_review","rt_all_is_reg_pmc_title","rt_all_is_relevant_reg","rt_all_is_method","rt_all_is_NCT","rt_all_is_explicit_reg","rt_all_prospero_1","rt_all_registered_1","rt_all_registered_2","rt_all_registered_3","rt_all_registered_4","rt_all_registered_5","rt_all_not_registered_1","rt_all_registration_1","rt_all_registration_2","rt_all_registration_3","rt_all_registration_4","rt_all_registry_1","rt_all_reg_title_1","rt_all_reg_title_2","rt_all_reg_title_3","rt_all_reg_title_4","rt_all_funded_ct_1","rt_all_ct_2","rt_all_ct_3","rt_all_protocol_1","rt_all_is_success","rt_data_pmid","rt_data_pmcid_pmc","rt_data_pmcid_uid","rt_data_doi","rt_data_filename","rt_data_is_relevant_data","rt_data_is_relevant_code","rt_data_article","rt_data_is_open_data","rt_data_open_data_category","rt_data_is_reuse","rt_data_is_open_code","rt_data_is_code_supplement","rt_data_is_code_reuse","rt_data_is_open_data_das","rt_data_is_open_code_cas","rt_data_das","rt_data_open_data_statements","rt_data_cas","rt_data_open_code_statements","rt_data_is_success"
"29584210","MED","PMC5522559","Exhibition of Specimens.","Trans Med Chir Soc Edinb",NA,19,1900,"73-74","meeting-report; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-03-28","1900-01-01","0267-2790",NA,NA,29584210,"5522559","29584210","","5522559","","PMC 5522559.xml","Transactions. Medico-Chirurgical Society of Edinburgh","Adam Black & Thomas Ireland & Co.; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","meeting-report",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"29584210","","5522559","not found","PMC 5522559.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"29584208","MED","PMC5522557","A Case of Murder and Suicide.","Trans Med Chir Soc Edinb",NA,19,1900,"64-71","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-03-28","1900-01-01","0267-2790",NA,"Littlejohn H.",29584208,"5522557","29584208","","5522557","","PMC 5522557.xml","Transactions. Medico-Chirurgical Society of Edinburgh","Adam Black & Thomas Ireland & Co.; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"29584208","","5522557","not found","PMC 5522557.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"29584207","MED","PMC5522556","Exhibition of Patients.","Trans Med Chir Soc Edinb",NA,19,1900,"21-28","meeting-report; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-03-28","1900-01-01","0267-2790",NA,NA,29584207,"5522556","29584207","","5522556","","PMC 5522556.xml","Transactions. Medico-Chirurgical Society of Edinburgh","Adam Black & Thomas Ireland & Co.; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","meeting-report",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"29584207","","5522556","not found","PMC 5522556.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"29584206","MED","PMC5522554","Exhibition of Pathological Specimen.","Trans Med Chir Soc Edinb",NA,19,1900,"155","meeting-report; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-03-28","1900-01-01","0267-2790",NA,NA,29584206,"5522554","29584206","","5522554","","PMC 5522554.xml","Transactions. Medico-Chirurgical Society of Edinburgh","Adam Black & Thomas Ireland & Co.; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","meeting-report",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"29584206","","5522554","not found","PMC 5522554.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"29584204","MED","PMC5522552","On Heredity in Disease.","Trans Med Chir Soc Edinb",NA,19,1900,"94-136","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-03-28","1900-01-01","0267-2790",NA,"Hamilton DJ.",29584204,"5522552","29584204","","5522552","","PMC 5522552.xml","Transactions. Medico-Chirurgical Society of Edinburgh","Adam Black & Thomas Ireland & Co.; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"29584204","","5522552","not found","PMC 5522552.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"29584205","MED","PMC5522553","Exhibition of Specimens.","Trans Med Chir Soc Edinb",NA,19,1900,"53-55","meeting-report; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-03-28","1900-01-01","0267-2790",NA,NA,29584205,"5522553","29584205","","5522553","","PMC 5522553.xml","Transactions. Medico-Chirurgical Society of Edinburgh","Adam Black & Thomas Ireland & Co.; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","meeting-report",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"29584205","","5522553","not found","PMC 5522553.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"29584203","MED","PMC5522551","Exhibition of Instruments.","Trans Med Chir Soc Edinb",NA,19,1900,"33-35","meeting-report; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-03-28","1900-01-01","0267-2790",NA,NA,29584203,"5522551","29584203","","5522551","","PMC 5522551.xml","Transactions. Medico-Chirurgical Society of Edinburgh","Adam Black & Thomas Ireland & Co.; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","meeting-report",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"29584203","","5522551","not found","PMC 5522551.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"29584201","MED","PMC5522548","The Origin and Development of the Umbilical Cord and Its Relation to the Amnion.","Trans Med Chir Soc Edinb",NA,19,1900,"164-191","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-03-28","1900-01-01","0267-2790",NA,"Foulis J.",29584201,"5522548","29584201","","5522548","","PMC 5522548.xml","Transactions. Medico-Chirurgical Society of Edinburgh","Adam Black & Thomas Ireland & Co.; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"29584201","","5522548","not found","PMC 5522548.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"29584202","MED","PMC5522550","Exhibition of Patients.","Trans Med Chir Soc Edinb",NA,19,1900,"152-155","meeting-report; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-03-28","1900-01-01","0267-2790",NA,NA,29584202,"5522550","29584202","","5522550","","PMC 5522550.xml","Transactions. Medico-Chirurgical Society of Edinburgh","Adam Black & Thomas Ireland & Co.; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","meeting-report",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"29584202","","5522550","not found","PMC 5522550.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"29584200","MED","PMC5522547","Permanent Dislocation of the Patella.","Trans Med Chir Soc Edinb",NA,19,1900,"58-64","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-03-28","1900-01-01","0267-2790",NA,"M'Laren JS.",29584200,"5522547","29584200","","5522547","","PMC 5522547.xml","Transactions. Medico-Chirurgical Society of Edinburgh","Adam Black & Thomas Ireland & Co.; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"29584200","","5522547","not found","PMC 5522547.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"29584199","MED","PMC5522546","Some Observations upon the General Blood Pressure in Sleeplessness and Sleep.","Trans Med Chir Soc Edinb",NA,19,1900,"156-164","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-03-28","1900-01-01","0267-2790",NA,"Bruce LC.",29584199,"5522546","29584199","","5522546","","PMC 5522546.xml","Transactions. Medico-Chirurgical Society of Edinburgh","Adam Black & Thomas Ireland & Co.; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"29584199","","5522546","not found","PMC 5522546.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"29584197","MED","PMC5522544","Exhibition of Instrument.","Trans Med Chir Soc Edinb",NA,19,1900,"74","meeting-report; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-03-28","1900-01-01","0267-2790",NA,NA,29584197,"5522544","29584197","","5522544","","PMC 5522544.xml","Transactions. Medico-Chirurgical Society of Edinburgh","Adam Black & Thomas Ireland & Co.; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","meeting-report",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"29584197","","5522544","not found","PMC 5522544.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"29584198","MED","PMC5522545","Exhibition of Specimens.","Trans Med Chir Soc Edinb",NA,19,1900,"136-137","meeting-report; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-03-28","1900-01-01","0267-2790",NA,NA,29584198,"5522545","29584198","","5522545","","PMC 5522545.xml","Transactions. Medico-Chirurgical Society of Edinburgh","Adam Black & Thomas Ireland & Co.; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","meeting-report",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"29584198","","5522545","not found","PMC 5522545.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"29584196","MED","PMC5522543","A Demonstration of the Advantage of Having Gauze Dressings Rolled in the Form of Balls, Which Pull out from the inside.","Trans Med Chir Soc Edinb",NA,19,1900,"74","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-03-28","1900-01-01","0267-2790",NA,"Cathcart CW.",29584196,"5522543","29584196","","5522543","","PMC 5522543.xml","Transactions. Medico-Chirurgical Society of Edinburgh","Adam Black & Thomas Ireland & Co.; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"29584196","","5522543","not found","PMC 5522543.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"29584195","MED","PMC5522542","Cross Infection, so Called, in Fever Hospitals.","Trans Med Chir Soc Edinb",NA,19,1900,"137-141","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-03-28","1900-01-01","0267-2790",NA,"Ker CB.",29584195,"5522542","29584195","","5522542","","PMC 5522542.xml","Transactions. Medico-Chirurgical Society of Edinburgh","Adam Black & Thomas Ireland & Co.; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"29584195","","5522542","not found","PMC 5522542.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"29584194","MED","PMC5522541","Exhibition of Patients.","Trans Med Chir Soc Edinb",NA,19,1900,"71-73","meeting-report; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-03-28","1900-01-01","0267-2790",NA,NA,29584194,"5522541","29584194","","5522541","","PMC 5522541.xml","Transactions. Medico-Chirurgical Society of Edinburgh","Adam Black & Thomas Ireland & Co.; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","meeting-report",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"29584194","","5522541","not found","PMC 5522541.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"29584193","MED","PMC5522540","Valedictory Address.","Trans Med Chir Soc Edinb",NA,19,1900,"3-9","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","N","N","N","N","2018-03-28","1900-01-01","0267-2790",NA,"Tuke JB.",29584193,"5522540","29584193","","5522540","","PMC 5522540.xml","Transactions. Medico-Chirurgical Society of Edinburgh","Adam Black & Thomas Ireland & Co.; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"29584193","","5522540","not found","PMC 5522540.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"29584192","MED","PMC5522539","The Activity of the Saliva in Diseased Conditions of the Body.","Trans Med Chir Soc Edinb",NA,19,1900,"141-152","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-03-28","1900-01-01","0267-2790",NA,"Robertson WGA.",29584192,"5522539","29584192","","5522539","","PMC 5522539.xml","Transactions. Medico-Chirurgical Society of Edinburgh","Adam Black & Thomas Ireland & Co.; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"29584192","","5522539","not found","PMC 5522539.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
"29584191","MED","PMC5522538","Note on a Case of Ruptured Femoral Aneurism for Which the Common Femoral Artery Was Tied.","Trans Med Chir Soc Edinb",NA,19,1900,"75-76","research-article; journal article","Y","Y","Y","Y","N","N",0,"N","Y","N","N","N","2018-03-28","1900-01-01","0267-2790",NA,"Caird FM.",29584191,"5522538","29584191","","5522538","","PMC 5522538.xml","Transactions. Medico-Chirurgical Society of Edinburgh","Adam Black & Thomas Ireland & Co.; Edinburgh","","","","1900",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"29584191","","5522538","not found","PMC 5522538.xml",FALSE,FALSE,"not found",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","",TRUE
