"id","source","pmcid","title","journalTitle","issue","journalVolume","pubYear","pageInfo","pubType","isOpenAccess","inEPMC","inPMC","hasPDF","hasBook","hasSuppl","citedByCount","hasReferences","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","firstIndexDate","firstPublicationDate","journalIssn","doi","authorString","pmid"
"25259333","MED","PMC1322542","Sarcoma of the eyelid, with report of a case.","Trans Am Ophthalmol Soc",NA,"9","1900","132.2-137","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Friedenwald H.","25259333"
"25259332","MED","PMC1322537","Two unusual cases of choroidal disease.","Trans Am Ophthalmol Soc",NA,"9","1900","110.2-113","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Wilder WH.","25259332"
"25259331","MED","PMC1322554","An improved perimeter.","Trans Am Ophthalmol Soc",NA,"9","1900","196-198","research-article; journal article","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Skeel FD.","25259331"
"25259330","MED","PMC1322553","An improved lantern for testing color-perception.","Trans Am Ophthalmol Soc",NA,"9","1900","192-196","research-article; journal article","N","Y","Y","Y","N","N",3,"N","N","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Williams CH.","25259330"
"25259329","MED","PMC1322552","A lantern for detecting color-blindness in railroad employees.","Trans Am Ophthalmol Soc",NA,"9","1900","189-192","research-article; journal article","N","Y","Y","Y","N","N",1,"N","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Thomson W.","25259329"
"25259328","MED","PMC1322550","The histology of the lachrymal gland in chronic dacryo-cystitis.","Trans Am Ophthalmol Soc",NA,"9","1900","182-186","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"DeSchweinitz GE.","25259328"
"25259327","MED","PMC1322549","Spasm of accommodation in glaucoma relieved by eserine.","Trans Am Ophthalmol Soc",NA,"9","1900","178-182","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Lippincott JA.","25259327"
"25259326","MED","PMC1322548","Clinical study of the ocular symptoms found in so-called posterior spinal sclerosis.","Trans Am Ophthalmol Soc",NA,"9","1900","173-178","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Oliver CA.","25259326"
"25259325","MED","PMC1322547","Case of transient, spastic, convergent strabismus.","Trans Am Ophthalmol Soc",NA,"9","1900","167-173","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Theobald S.","25259325"
"25259324","MED","PMC1322546","On the advantages of strong, portable, or easily movable magnets in eye surgery.","Trans Am Ophthalmol Soc",NA,"9","1900","152-167","research-article; journal article","N","Y","Y","Y","N","N",1,"N","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Lippincott JA.","25259324"
"25259323","MED","PMC1322545","Exfoliation of the anterior layer of the iris with partial opacity of the lens.","Trans Am Ophthalmol Soc",NA,"9","1900","149-152","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Jackson E.","25259323"
"25259322","MED","PMC1322544","The corneal section for cataract and the cataract-knife.","Trans Am Ophthalmol Soc",NA,"9","1900","145-148","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Jackson E.","25259322"
"25259321","MED","PMC1322543","Observations on some blind but quiet and apparently inoffensive eyes. Do they produce a pseudo-sympathetic inflammation?","Trans Am Ophthalmol Soc",NA,"9","1900","137-144","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Ayres SC.","25259321"
"25259320","MED","PMC1322541","On the treatment of dendritic keratitis and of marginal ulcer of the cornea with tincture of iodine.","Trans Am Ophthalmol Soc",NA,"9","1900","129-133","research-article; journal article","N","Y","Y","Y","N","N",3,"N","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Friedenwald H.","25259320"
"25259319","MED","PMC1322540","Case of alexia, mind-blindness, etc., with autopsy.","Trans Am Ophthalmol Soc",NA,"9","1900","122-129","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Jack EE.","25259319"
"25259318","MED","PMC1322539","Homonymous similar sector defects in the visual fields, with probably a central cause.","Trans Am Ophthalmol Soc",NA,"9","1900","118-122","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Burnett SM.","25259318"
"25259317","MED","PMC1322538","Case of acute double retro-bulbar optic neuritis hereditary in origin.","Trans Am Ophthalmol Soc",NA,"9","1900","114-117","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Hansell HF.","25259317"
"25259316","MED","PMC1322536","Opacity of the posterior capsule of the lens, due to the remains of the membrana vasculosa lentis.","Trans Am Ophthalmol Soc",NA,"9","1900","108-110","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Thomson AG.","25259316"
"25259315","MED","PMC1322535","Excision of the lachrymal sac and gland, followed by an unusual variety of neuro-paralytic keratitis, markedly resembling clinically the so-called lattice-like keratitis.","Trans Am Ophthalmol Soc",NA,"9","1900","101-108","research-article; journal article","N","Y","Y","Y","N","N",0,"Y","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Veasey CA.","25259315"
"25259314","MED","PMC1322534","Surgical treatment of a case of high myopia.","Trans Am Ophthalmol Soc",NA,"9","1900","100-101","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Kollock CW.","25259314"
"25259313","MED","PMC1322533","Concerning relative accommodation and convergence, with the description of an instrument for their measurement.","Trans Am Ophthalmol Soc",NA,"9","1900","92-99","research-article; journal article","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Howe L.","25259313"
"25259312","MED","PMC1322532","Optic atrophy from blows on the forehead and temple.","Trans Am Ophthalmol Soc",NA,"9","1900","83-91","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Spalding JA.","25259312"
"25259311","MED","PMC1322530","Displacements of the eyeball by disease of the frontal and ethmoid sinuses.","Trans Am Ophthalmol Soc",NA,"9","1900","72-76","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Risley SD.","25259311"
"25259310","MED","PMC1322528","Frontal headaches apparently ocular, but really of nasal origin-their recognition and treatment.","Trans Am Ophthalmol Soc",NA,"9","1900","60-65","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Ewing AE.","25259310"
"25259309","MED","PMC1322529","On the nasal conditions found in these cases, with special reference to an abnormal relation of the uncinate process of the ethmoid to the bulla of the ethmoid.","Trans Am Ophthalmol Soc",NA,"9","1900","60-71","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Sluder G.","25259309"
"25259308","MED","PMC1322526","Lesions of the frontal sinus and anterior ethmoidal cells in infancy and old age.","Trans Am Ophthalmol Soc",NA,"9","1900","50-58","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Sattler R.","25259308"
"25259307","MED","PMC1322525","Distension of nasal accessory sinuses involving the orbit.","Trans Am Ophthalmol Soc",NA,"9","1900","44-50","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Harlan GC.","25259307"
"25259306","MED","PMC1322524","Case of removal of a retro-bulbar lymphosarcoma with preservation of normal vision.","Trans Am Ophthalmol Soc",NA,"9","1900","36-44","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Oliver CA.","25259306"
"25259305","MED","PMC1322523","Three cases of vascular tumor of the orbit-operation on two of these cases with successful result-apparent spontaneous cure of the third case.","Trans Am Ophthalmol Soc",NA,"9","1900","27-35","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Bull CS.","25259305"
"25259304","MED","PMC1322522","Operative treatment of entropion by the transplantation of a flap of mucous membrane.","Trans Am Ophthalmol Soc",NA,"9","1900","18-26","research-article; journal article","N","Y","Y","Y","N","N",3,"N","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Weeks JE.","25259304"
"25259303","MED","PMC1322521","Operation for atrophic entropion, especially of the lower lid.","Trans Am Ophthalmol Soc",NA,"9","1900","15-18","research-article; journal article","N","Y","Y","Y","N","N",2,"N","Y","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"Ewing AE.","25259303"
"25259302","MED","PMC1322520","Minutes of the thirty-sixth annual meeting.","Trans Am Ophthalmol Soc",NA,"9","1900","9-14","meeting-report; journal article","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2014-09-27","1900-01-01","0065-9533; 1545-6110; ",NA,"John SB.","25259302"
"21408277","MED","PMC2262488","The Blood Changes in High Altitudes.","Trans Am Climatol Assoc",NA,"16","1900","204-206","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2011-03-17","1900-01-01","1059-8685",NA,"Solly SE.","21408277"
"21408276","MED","PMC2262495","The Inadequacy of the Physical Signs as Indicating the Gravity of a Pneumonia.","Trans Am Climatol Assoc",NA,"16","1900","200-203","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2011-03-17","1900-01-01","1059-8685",NA,"Smith AH.","21408276"
"21408275","MED","PMC2262484","Aneurism of the Heart, with Thrombosis of the Left Coronary Artery.","Trans Am Climatol Assoc",NA,"16","1900","190-199","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2011-03-17","1900-01-01","1059-8685",NA,"Daland J.","21408275"
"21408274","MED","PMC2262492","Exercises Suitable for Children Suffering from Heart Disease.","Trans Am Climatol Assoc",NA,"16","1900","187-189","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2011-03-17","1900-01-01","1059-8685",NA,"Taylor JM.","21408274"
"21408273","MED","PMC2262491","A Case of Mural Endocarditis: With Pathological Report.","Trans Am Climatol Assoc",NA,"16","1900","178-186","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2011-03-17","1900-01-01","1059-8685",NA,"Williams H, Leary J.","21408273"
"21408272","MED","PMC2262480","Some Thoughts on the Nervous System in Pulmonary Phthisis as a Basis for Treatment.","Trans Am Climatol Assoc",NA,"16","1900","173-177","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2011-03-17","1900-01-01","1059-8685",NA,"Mays TJ.","21408272"
"21408271","MED","PMC2262481","Stamina: with Special Reference to the Consumption of Fat Food for its Maintenance and as a Preventive of Tuberculosis.","Trans Am Climatol Assoc",NA,"16","1900","163-172","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2011-03-17","1900-01-01","1059-8685",NA,"Bell AN.","21408271"
"21408270","MED","PMC2262482","Petroleum in the Treatment of Phthisis.","Trans Am Climatol Assoc",NA,"16","1900","158-162","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2011-03-17","1900-01-01","1059-8685",NA,"Robinson WD.","21408270"
"21408269","MED","PMC2262489","Splenic-myelogenous Leukæmia.","Trans Am Climatol Assoc",NA,"16","1900","143-157","research-article; journal article","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2011-03-17","1900-01-01","1059-8685",NA,"Elsner HL, Groat WA.","21408269"
"21408268","MED","PMC2262494","Stomach Conditions in Early Tuberculosis.","Trans Am Climatol Assoc",NA,"16","1900","134-142","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2011-03-17","1900-01-01","1059-8685",NA,"Reed B.","21408268"
"21408267","MED","PMC2262502","The Phlebitis of Advanced Phthisis, with Report of Cases of Advanced Phthisis following Abscesses of the Hand.","Trans Am Climatol Assoc",NA,"16","1900","126-133","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2011-03-17","1900-01-01","1059-8685",NA,"Curtin RG.","21408267"
"21408266","MED","PMC2262498","The Construction and Management of Small Cottage Sanatoria for Consumptives.","Trans Am Climatol Assoc",NA,"16","1900","105-125","research-article; journal article","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2011-03-17","1900-01-01","1059-8685",NA,"Klebs AC.","21408266"
"21408265","MED","PMC2262493","The Value of the Tuberculin Test in the Diagnosis of Pulmonary Tuberculosis.","Trans Am Climatol Assoc",NA,"16","1900","89-104","research-article; journal article","N","Y","Y","Y","N","N",1,"N","Y","N","N","N","2011-03-17","1900-01-01","1059-8685",NA,"Anders JM.","21408265"
"21408264","MED","PMC2262501","Subsequent Histories of Patients Apparently Cured under the Administration of Anti-tubercle Serum as an Auxiliary to the Climatic Treatment.","Trans Am Climatol Assoc",NA,"16","1900","74-88","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2011-03-17","1900-01-01","1059-8685",NA,"Stubbert JE.","21408264"
"21408263","MED","PMC2262479","Bacterio-therapeutics, with Especial Reference to Tuberculosis.","Trans Am Climatol Assoc",NA,"16","1900","64-73","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2011-03-17","1900-01-01","1059-8685",NA,"Baldwin ER.","21408263"
"21408262","MED","PMC2262500","Some Personal Observations on the Effect of Intrapleural Injection of Nitrogen Gas in Tuberculosis.","Trans Am Climatol Assoc",NA,"16","1900","61-63","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2011-03-17","1900-01-01","1059-8685",NA,"Loomis HP.","21408262"
"21408261","MED","PMC2262497","Some Phases of the Tuberculosis Problem in Colorado.","Trans Am Climatol Assoc",NA,"16","1900","49-60","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2011-03-17","1900-01-01","1059-8685",NA,"Bonney SG.","21408261"
"21408260","MED","PMC2262499","The Degenerative Results of Deficient Ventilation.","Trans Am Climatol Assoc",NA,"16","1900","29-48","research-article; journal article","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2011-03-17","1900-01-01","1059-8685",NA,"Denison C.","21408260"
"21408259","MED","PMC2262485","Dampness as a Factor in Tuberculosis.","Trans Am Climatol Assoc",NA,"16","1900","15-28","research-article; journal article","N","Y","Y","Y","N","N",2,"N","Y","N","N","N","2011-03-17","1900-01-01","1059-8685",NA,"Newton RC.","21408259"
"21408258","MED","PMC2262496","The Modern Physician's Duty to his Tuberculous Patients.","Trans Am Climatol Assoc",NA,"16","1900","12-14","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2011-03-17","1900-01-01","1059-8685",NA,"Knight FI.","21408258"
"20896957","MED","PMC2036350","Ophthalmoplegia Externa complicating a Case of Graves's Disease.","Med Chir Trans",NA,"83","1900","97-104","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2010-10-07","1900-01-01","0959-5287",NA,"Warner F.","20896957"
"20896956","MED","PMC2036348","On some of the Medical and Surgical Complications of Pyorrhœa Alveolaris.","Med Chir Trans",NA,"83","1900","335-349","research-article; journal article","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2010-10-07","1900-01-01","0959-5287",NA,"Godlee RJ.","20896956"
"20896955","MED","PMC2036344","On the Wounded in the Transvaal War: an Address delivered before the Royal Medical and Chirurgical Society, May 22nd, 1900.","Med Chir Trans",NA,"83","1900","315-333","research-article; journal article","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2010-10-07","1900-01-01","0959-5287",NA,"Cormac WM.","20896955"
"20896954","MED","PMC2036351","On the Wounded in the Transvaal War: an Address delivered before the Royal Medical and Chirurgical Society, May 22nd, 1900.","Med Chir Trans",NA,"83","1900","297-314.9","research-article; journal article","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2010-10-07","1900-01-01","0959-5287",NA,"Dent CT.","20896954"
"20896953","MED","PMC2036356","On the Wounded in the Transvaal War: an Address delivered before the Royal Medical and Chirurgical Society, May 8th, 1900.","Med Chir Trans",NA,"83","1900","271-295","research-article; journal article","N","Y","Y","Y","N","N",0,"N","N","N","N","N","2010-10-07","1900-01-01","0959-5287",NA,"Treves F.","20896953"
"20896952","MED","PMC2036343","A Case of Sarcomatous Tumour of the Gastro-hepatic Omentum removed by Operation, with Remarks on the Diagnosis of such Tumours.","Med Chir Trans",NA,"83","1900","257-269","research-article; journal article","N","Y","Y","Y","N","N",0,"N","Y","N","N","N","2010-10-07","1900-01-01","0959-5287",NA,"Gould AP.","20896952"
